0.5127652418	0.4872347582
0.7190268183	0.2809731817
0.1793538741	0.8206461259
0.7743083892	0.2256916108
0.7613753182	0.2386246818
0.7369733987	0.2630266013
0.7776550409	0.2223449591
0.7846693578	0.2153306422
0.5837204186	0.4162795814
0.5292770301	0.4707229699
0.1849441394	0.8150558606
0.6550630726	0.3449369274
0.3186854829	0.6813145171
0.3604188235	0.6395811765
0.9295240599	0.0704759401
0.3770143991	0.6229856009
0.4989488789	0.5010511211
0.7178582056	0.2821417944
0.6536329116	0.3463670884
0.7866179025	0.2133820975
0.6536329116	0.3463670884
0.9198936268	0.0801063732
0.8003840557	0.1996159443
0.9740875268	0.0259124732
0.9198936268	0.0801063732
0.7184800304	0.2815199696
0.6705217582	0.3294782418
0.9740875268	0.0259124732
0.9814891956	0.0185108044
0.7665105484	0.2334894516
0.7969438651	0.2030561349
0.7840020489	0.2159979511
0.7183034593	0.2816965407
0.5599962877	0.4400037123
0.9814891956	0.0185108044
0.7867280704	0.2132719296
0.8022462292	0.1977537708
0.7871419986	0.2128580014
0.8031838241	0.1968161759
0.7875307714	0.2124692286
0.7858052508	0.2141947492
0.7244019288	0.2755980712
0.7996736821	0.2003263179
0.7622758532	0.2377241468
0.6791695914	0.3208304086
0.7859872885	0.2140127115
0.8015868949	0.1984131051
0.7686855412	0.2313144588
0.7872046001	0.2127953999
0.8018830510	0.1981169490
0.7697078082	0.2302921918
0.8019287683	0.1980712317
0.7698692731	0.2301307269
0.7871907113	0.2128092887
0.7698388845	0.2301611155
0.7697779641	0.2302220359
