0.4990690514	0.5009309486
0.3252599190	0.6747400810
0.2469719671	0.7530280329
0.5092614150	0.4907385850
0.4776693557	0.5223306443
0.5132881856	0.4867118144
0.5149255481	0.4850744519
0.5155991055	0.4844008945
0.4996441523	0.5003558477
0.5158775069	0.4841224931
0.2165413216	0.7834586784
0.2063542862	0.7936457138
0.2031185811	0.7968814189
0.5093610293	0.4906389707
0.5159928047	0.4840071953
0.6993917355	0.3006082645
0.5160405933	0.4839594067
0.5160604074	0.4839395926
0.6628326095	0.3371673905
0.4222224621	0.5777775379
0.2209487583	0.7790512417
0.6772503047	0.3227496953
0.6358229893	0.3641770107
0.2615572404	0.7384427596
0.6005519581	0.3994480419
0.9249701900	0.0750298100
0.9746170163	0.0253829837
0.4105994506	0.5894005494
0.4816197374	0.5183802626
0.5236750575	0.4763249425
0.3085404499	0.6914595501
0.4632180312	0.5367819688
0.3843677967	0.6156322033
0.6969273037	0.3030726963
0.2486759350	0.7513240650
0.2211291537	0.7788708463
0.4995489168	0.5004510832
0.2098760173	0.7901239827
0.7270682107	0.2729317893
0.7871479745	0.2128520255
0.7972163601	0.2027836399
0.7987551893	0.2012448107
0.7983773438	0.2016226562
0.2817534005	0.7182465995
0.7974789954	0.2025210046
0.7987948099	0.2012051901
0.6448251832	0.3551748168
0.2357821628	0.7642178372
0.6174833769	0.3825166231
0.6278431666	0.3721568334
0.5219042649	0.4780957351
0.2157609252	0.7842390748
0.7984717394	0.2015282606
0.7989443376	0.2010556624
0.7988283225	0.2011716775
0.7985516119	0.2014483881
0.7978929086	0.2021070914
0.7963321378	0.2036678622
0.7926742561	0.2073257439
0.7843172920	0.2156827080
0.6941626362	0.3058373638
0.4189215022	0.5810784978
0.6817445720	0.3182554280
0.3548057409	0.6451942591
0.4718319715	0.5281680285
0.4999692685	0.5000307315
0.3903429300	0.6096570700
0.3963360234	0.6036639766
0.7275174890	0.2724825110
0.7471928883	0.2528071117
0.6656558221	0.3343441779
0.7455027966	0.2544972034
0.6781911073	0.3218088927
0.7203406795	0.2796593205
0.6718688116	0.3281311884
0.6722023505	0.3277976495
0.7304466116	0.2695533884
0.5296279886	0.4703720114
0.7768986687	0.2231013313
0.5379949018	0.4620050982
0.7504576742	0.2495423258
0.5160686238	0.4839313762
0.6211480083	0.3788519917
0.7288666016	0.2711333984
0.3821277003	0.6178722997
0.7261001491	0.2738998509
0.3809619563	0.6190380437
0.2918724382	0.7081275618
0.2985994759	0.7014005241
0.7918464209	0.2081535791
0.7814663391	0.2185336609
0.7314223760	0.2685776240
0.7969413109	0.2030586891
0.2679994025	0.7320005975
0.7930787549	0.2069212451
0.2577746982	0.7422253018
0.7842226787	0.2157773213
0.6609982484	0.3390017516
0.2077750826	0.7922249174
0.7325042356	0.2674957644
0.7332534627	0.2667465373
0.7064132204	0.2935867796
0.2757120000	0.7242880000
0.7554409303	0.2445590697
0.6794738873	0.3205261127
0.6998751070	0.3001248930
0.2330059789	0.7669940211
0.7509397317	0.2490602683
0.7651143065	0.2348856935
0.7780818126	0.2219181874
0.7585818814	0.2414181186
0.7960242205	0.2039757795
0.7287935777	0.2712064223
0.7915182553	0.2084817447
0.7880296326	0.2119703674
0.7979682796	0.2020317204
0.7598391543	0.2401608457
0.7595937476	0.2404062524
0.7812274055	0.2187725945
0.7954903774	0.2045096226
0.7600037282	0.2399962718
0.7897128223	0.2102871777
0.7767705428	0.2232294572
0.7600702842	0.2399297158
0.7600810821	0.2399189179
0.7662881694	0.2337118306
0.7593144808	0.2406855192
0.7600828338	0.2399171662
0.7600831179	0.2399168821
0.7600830625	0.2399169375
0.7600831550	0.2399168450
0.7938995172	0.2061004828
0.7502098312	0.2497901688
0.7188971604	0.2811028396
0.7600831370	0.2399168630
0.7043210961	0.2956789039
0.7600831671	0.2399168329
0.6444656556	0.3555343444
0.6608792110	0.3391207890
0.7600831720	0.2399168280
0.5896133410	0.4103866590
0.6017703242	0.3982296758
0.5533962646	0.4466037354
0.7461241930	0.2538758070
0.5592619203	0.4407380797
0.2146286955	0.7853713045
0.7305913333	0.2694086667
0.2583850194	0.7416149806
0.7321725928	0.2678274072
0.2555280343	0.7444719657
0.2470510729	0.7529489271
0.7319259395	0.2680740605
0.2546932820	0.7453067180
0.6981144572	0.3018855428
0.7323937538	0.2676062462
0.6377670093	0.3622329907
0.2438792886	0.7561207114
0.2544505927	0.7455494073
0.2429583933	0.7570416067
0.7323208043	0.2676791957
0.7321904868	0.2678095132
0.2543801370	0.7456198630
0.5846024990	0.4153975010
0.7324374968	0.2675625032
0.2543596915	0.7456403085
